fecha,producto,cantidad,precio_unitario,vendedor,sucursal,extra_columna
2025-08-19,Campera,1.0,10072.48,Carlos,CABA,irrelevante
2025-08-19,Short,1.0,2907.82,,La Plata,irrelevante
2025-08-19,Remera,1.0,19269.74,Mario,Mar del Plata,irrelevante
2025-08-19,Camisa,1.0,14927.1,Luz,Bahía Blanca,irrelevante
2025-08-19,Medias,3.0,12735.59,,Mar del Plata,irrelevante
2025-08-19,Zapatilla,,2832.06,Juan,Mar del Plata,irrelevante
2025-08-19,Medias,,1988.42,Carlos,CABA,irrelevante
2025-08-19,Zapatilla,3.0,3213.59,Sofía,Bahía Blanca,irrelevante
2025-08-19,Medias,1.0,2398.81,Carlos,Mar del Plata,irrelevante
2025-08-19,Short,3.0,13086.07,Lucía,Bahía Blanca,irrelevante
2025-08-19,Buzo,3.0,3328.68,Sofía,Bahía Blanca,irrelevante
2025-08-19,Short,,16115.47,Carlos,Mar del Plata,irrelevante
2025-08-19,Zapatilla,2.0,4278.04,Juan,Mar del Plata,irrelevante
2025-08-19,Medias,2.0,17869.83,Luz,CABA,irrelevante
2025-08-19,Pantalón,3.0,8015.92,,La Plata,irrelevante
2025-08-19,Gorra,1.0,13274.92,Lucía,La Plata,irrelevante
2025-08-19,Buzo,2.0,4511.96,,CABA,irrelevante
2025-08-19,Medias,3.0,11880.5,Carlos,Rosario,irrelevante
2025-08-19,Pantalón,1.0,18363.66,,La Plata,irrelevante
2025-08-19,Medias,2.0,13569.33,Sofía,La Plata,irrelevante
2025-08-19,Zapatilla,2.0,8125.92,Carlos,Bahía Blanca,irrelevante
2025-08-19,Zapatilla,,15488.02,Juan,Mar del Plata,irrelevante
2025-08-19,Pantalón,2.0,14954.26,,CABA,irrelevante
2025-08-19,Zapatilla,,12664.26,Juan,CABA,irrelevante
2025-08-19,Short,,16019.3,Mario,Rosario,irrelevante
2025-08-19,Medias,,13339.39,,Mar del Plata,irrelevante
2025-08-19,Jean,3.0,1886.97,Carlos,Mar del Plata,irrelevante
2025-08-19,Jean,,8727.16,Carlos,Bahía Blanca,irrelevante
2025-08-19,Gorra,2.0,2699.17,,CABA,irrelevante
2025-08-19,Jean,,15479.41,Lucía,Bahía Blanca,irrelevante
2025-08-19,Campera,3.0,4232.49,Carlos,Bahía Blanca,irrelevante
2025-08-19,Jean,3.0,16304.34,Sofía,Mar del Plata,irrelevante
2025-08-19,Campera,2.0,6583.7,Carlos,CABA,irrelevante
2025-08-19,Remera,3.0,5243.23,Ana,CABA,irrelevante
2025-08-19,Buzo,2.0,1594.73,Sofía,Bahía Blanca,irrelevante
2025-08-19,Pantalón,,13128.21,Juan,Bahía Blanca,irrelevante
2025-08-19,Zapatilla,,18723.03,,Mar del Plata,irrelevante
2025-08-19,Remera,,5074.39,Sofía,CABA,irrelevante
2025-08-19,Campera,3.0,6657.26,Carlos,Bahía Blanca,irrelevante
2025-08-19,Remera,3.0,7455.43,Lucía,Bahía Blanca,irrelevante
2025-08-19,Gorra,2.0,2116.69,Sofía,Rosario,irrelevante
2025-08-19,Gorra,1.0,12618.61,Juan,CABA,irrelevante
2025-08-19,Camisa,3.0,7947.87,Lucía,Rosario,irrelevante
2025-08-19,Zapatilla,,8525.02,,Mar del Plata,irrelevante
2025-08-19,Buzo,2.0,9934.16,Ana,Mar del Plata,irrelevante
2025-08-19,Medias,1.0,16773.03,Lucía,CABA,irrelevante
2025-08-19,Buzo,3.0,7387.37,,Bahía Blanca,irrelevante
2025-08-19,Buzo,1.0,2407.22,Luz,CABA,irrelevante
2025-08-19,Medias,,16838.14,Ana,Mar del Plata,irrelevante
2025-08-19,Remera,2.0,17730.55,Luz,Rosario,irrelevante
2025-08-19,Pantalón,2.0,4401.37,Lucía,Mar del Plata,irrelevante
2025-08-19,Pantalón,3.0,9335.85,Juan,Bahía Blanca,irrelevante
2025-08-19,Campera,1.0,7742.15,Sofía,Rosario,irrelevante
2025-08-19,Remera,,13251.54,,Bahía Blanca,irrelevante
2025-08-19,Campera,1.0,3365.73,Sofía,La Plata,irrelevante
2025-08-19,Campera,2.0,16896.21,Carlos,CABA,irrelevante
2025-08-19,Medias,,15461.74,,Mar del Plata,irrelevante
2025-08-19,Zapatilla,,10593.82,Sofía,CABA,irrelevante
2025-08-19,Medias,,13115.75,Ana,CABA,irrelevante
2025-08-19,Pantalón,2.0,16473.93,Luz,Bahía Blanca,irrelevante
2025-08-19,Short,,4372.94,Sofía,Rosario,irrelevante
2025-08-19,Medias,1.0,7165.59,Juan,Bahía Blanca,irrelevante
2025-08-19,Gorra,,3272.86,Juan,Rosario,irrelevante
2025-08-19,Short,1.0,2774.81,Ana,Bahía Blanca,irrelevante
2025-08-19,Zapatilla,2.0,7317.85,,CABA,irrelevante
2025-08-19,Buzo,2.0,8936.41,Luz,La Plata,irrelevante
2025-08-19,Medias,2.0,8005.39,Juan,Bahía Blanca,irrelevante
2025-08-19,Camisa,,6977.04,Ana,Rosario,irrelevante
2025-08-19,Pantalón,,10318.77,Juan,Bahía Blanca,irrelevante
2025-08-19,Pantalón,,13159.43,Lucía,Rosario,irrelevante
2025-08-19,Short,1.0,19113.08,Juan,Mar del Plata,irrelevante
2025-08-19,Remera,1.0,6727.14,Mario,Mar del Plata,irrelevante
2025-08-19,Remera,2.0,7045.28,Carlos,La Plata,irrelevante
2025-08-19,Zapatilla,3.0,6822.18,Ana,CABA,irrelevante
2025-08-19,Short,2.0,2966.4,,La Plata,irrelevante
2025-08-19,Short,2.0,5514.93,Mario,Rosario,irrelevante
2025-08-19,Buzo,1.0,13052.23,Sofía,Mar del Plata,irrelevante
2025-08-19,Campera,,9359.81,Luz,Rosario,irrelevante
2025-08-19,Remera,2.0,14328.0,,Mar del Plata,irrelevante
2025-08-19,Campera,2.0,16711.21,Lucía,Rosario,irrelevante
2025-08-19,Pantalón,2.0,4082.97,,La Plata,irrelevante
2025-08-19,Gorra,3.0,14567.57,Juan,La Plata,irrelevante
2025-08-19,Campera,2.0,12174.32,Ana,Bahía Blanca,irrelevante
2025-08-19,Medias,,3828.55,Juan,Bahía Blanca,irrelevante
2025-08-19,Jean,,1775.77,Mario,CABA,irrelevante
2025-08-19,Buzo,2.0,14639.04,,Mar del Plata,irrelevante
2025-08-19,Camisa,3.0,8623.79,,CABA,irrelevante
2025-08-19,Buzo,,12907.92,Juan,Rosario,irrelevante
2025-08-19,Medias,,2171.46,Mario,Rosario,irrelevante
2025-08-19,Short,1.0,4138.44,Mario,Rosario,irrelevante
2025-08-19,Gorra,1.0,16371.61,Ana,La Plata,irrelevante
2025-08-19,Gorra,3.0,9902.92,,La Plata,irrelevante
2025-08-19,Pantalón,1.0,14585.92,,Rosario,irrelevante
2025-08-19,Zapatilla,,8689.7,Mario,Bahía Blanca,irrelevante
2025-08-19,Jean,1.0,15593.43,Ana,La Plata,irrelevante
2025-08-19,Short,2.0,5440.54,,Rosario,irrelevante
2025-08-18,Camisa,2.0,4469.5,Lucía,La Plata,irrelevante
2025-08-18,Short,1.0,10431.36,Carlos,Bahía Blanca,irrelevante
2025-08-18,Camisa,2.0,2407.94,Juan,Rosario,irrelevante
2025-08-18,Camisa,2.0,9653.38,Juan,CABA,irrelevante
2025-08-18,Campera,2.0,16830.38,,Mar del Plata,irrelevante
2025-08-18,Short,1.0,6374.88,Luz,Mar del Plata,irrelevante
2025-08-18,Camisa,1.0,15407.33,Luz,La Plata,irrelevante
2025-08-18,Pantalón,,14818.44,,La Plata,irrelevante
2025-08-18,Buzo,2.0,15474.14,Lucía,CABA,irrelevante
2025-08-18,Buzo,2.0,5104.68,Sofía,Bahía Blanca,irrelevante
2025-08-18,Pantalón,,15820.04,Luz,La Plata,irrelevante
2025-08-18,Pantalón,2.0,14205.81,Carlos,La Plata,irrelevante
2025-08-18,Campera,2.0,12610.85,Ana,Bahía Blanca,irrelevante
2025-08-18,Pantalón,3.0,16070.69,Sofía,Mar del Plata,irrelevante
2025-08-18,Remera,2.0,9139.34,Sofía,Mar del Plata,irrelevante
2025-08-18,Jean,3.0,18852.04,,La Plata,irrelevante
2025-08-18,Medias,1.0,3103.36,Luz,La Plata,irrelevante
2025-08-18,Pantalón,2.0,10832.05,Ana,La Plata,irrelevante
2025-08-18,Gorra,1.0,4794.53,Ana,Rosario,irrelevante
2025-08-18,Remera,1.0,16145.94,,La Plata,irrelevante
2025-08-18,Buzo,,3295.7,,Mar del Plata,irrelevante
2025-08-18,Short,1.0,10716.35,Mario,Mar del Plata,irrelevante
2025-08-18,Medias,2.0,6876.97,Luz,Bahía Blanca,irrelevante
2025-08-18,Jean,1.0,5203.99,,Bahía Blanca,irrelevante
2025-08-18,Short,,12343.27,Juan,CABA,irrelevante
2025-08-18,Medias,2.0,18158.52,Mario,Rosario,irrelevante
2025-08-18,Pantalón,1.0,4492.47,Ana,CABA,irrelevante
2025-08-18,Jean,1.0,3527.21,Ana,CABA,irrelevante
2025-08-18,Gorra,,17641.71,Luz,Bahía Blanca,irrelevante
2025-08-18,Short,3.0,15920.31,Carlos,Rosario,irrelevante
2025-08-18,Jean,3.0,4399.06,Sofía,Rosario,irrelevante
2025-08-18,Gorra,1.0,1690.41,Carlos,La Plata,irrelevante
2025-08-18,Medias,2.0,17377.74,Juan,CABA,irrelevante
2025-08-18,Remera,,17760.32,Ana,Bahía Blanca,irrelevante
2025-08-18,Short,1.0,4253.86,Mario,Bahía Blanca,irrelevante
2025-08-18,Gorra,3.0,6953.48,Sofía,Mar del Plata,irrelevante
2025-08-18,Short,3.0,19850.0,Mario,CABA,irrelevante
2025-08-18,Short,1.0,2155.64,Lucía,Mar del Plata,irrelevante
2025-08-18,Short,,12026.88,Juan,Bahía Blanca,irrelevante
2025-08-18,Zapatilla,2.0,13257.63,Juan,CABA,irrelevante
2025-08-18,Pantalón,3.0,11933.94,Ana,La Plata,irrelevante
2025-08-18,Camisa,1.0,7030.41,,CABA,irrelevante
2025-08-18,Zapatilla,,19292.22,Sofía,CABA,irrelevante
2025-08-18,Camisa,2.0,6696.59,Mario,CABA,irrelevante
2025-08-18,Remera,,2009.07,,Rosario,irrelevante
2025-08-18,Zapatilla,1.0,18072.92,Juan,CABA,irrelevante
2025-08-18,Pantalón,2.0,6824.36,Juan,CABA,irrelevante
2025-08-18,Medias,1.0,11294.42,Luz,La Plata,irrelevante
2025-08-18,Buzo,1.0,12817.04,Lucía,Mar del Plata,irrelevante
2025-08-18,Campera,1.0,5456.69,Luz,Mar del Plata,irrelevante
2025-08-18,Jean,3.0,16599.1,Sofía,Mar del Plata,irrelevante
2025-08-18,Jean,,11198.22,Mario,CABA,irrelevante
2025-08-18,Pantalón,,19049.59,Carlos,CABA,irrelevante
2025-08-18,Gorra,3.0,11169.16,Ana,Bahía Blanca,irrelevante
2025-08-18,Camisa,3.0,6401.54,Sofía,CABA,irrelevante
2025-08-18,Remera,2.0,8505.56,Lucía,CABA,irrelevante
2025-08-18,Medias,2.0,10635.77,Carlos,Rosario,irrelevante
2025-08-18,Camisa,3.0,8947.85,Lucía,Rosario,irrelevante
2025-08-18,Jean,2.0,1905.56,Ana,Mar del Plata,irrelevante
2025-08-18,Gorra,2.0,8053.98,Juan,La Plata,irrelevante
2025-08-18,Zapatilla,1.0,4269.74,Lucía,Bahía Blanca,irrelevante
2025-08-18,Short,2.0,12781.32,Luz,Rosario,irrelevante
2025-08-18,Medias,2.0,6058.38,Lucía,Rosario,irrelevante
2025-08-18,Campera,,16050.35,Juan,Mar del Plata,irrelevante
2025-08-18,Zapatilla,2.0,18777.47,Lucía,CABA,irrelevante
2025-08-18,Short,,12967.76,,Rosario,irrelevante
2025-08-18,Medias,3.0,14705.9,Juan,Mar del Plata,irrelevante
2025-08-18,Campera,,3149.26,Juan,CABA,irrelevante
2025-08-18,Gorra,3.0,12714.33,Carlos,Bahía Blanca,irrelevante
2025-08-18,Short,3.0,2683.44,Juan,CABA,irrelevante
2025-08-18,Zapatilla,3.0,12351.72,Carlos,Mar del Plata,irrelevante
2025-08-18,Pantalón,3.0,1946.56,,La Plata,irrelevante
2025-08-18,Zapatilla,2.0,16697.69,Carlos,La Plata,irrelevante
2025-08-18,Short,,14525.62,Sofía,CABA,irrelevante
2025-08-18,Camisa,2.0,18541.67,Mario,La Plata,irrelevante
2025-08-18,Campera,1.0,17715.13,Ana,Rosario,irrelevante
2025-08-18,Pantalón,,18930.6,Lucía,Bahía Blanca,irrelevante
2025-08-18,Pantalón,2.0,12061.65,Mario,Bahía Blanca,irrelevante
2025-08-18,Campera,,14613.76,,Rosario,irrelevante
2025-08-18,Remera,1.0,18440.52,Ana,Bahía Blanca,irrelevante
2025-08-18,Camisa,2.0,3174.92,,Mar del Plata,irrelevante
2025-08-18,Buzo,1.0,11168.56,Carlos,CABA,irrelevante
2025-08-18,Buzo,1.0,9642.39,Ana,CABA,irrelevante
2025-08-18,Jean,2.0,13404.18,,Bahía Blanca,irrelevante
2025-08-18,Short,1.0,8921.15,Carlos,Mar del Plata,irrelevante
2025-08-18,Buzo,,5288.77,Luz,CABA,irrelevante
2025-08-18,Camisa,1.0,11831.7,Sofía,Bahía Blanca,irrelevante
2025-08-18,Zapatilla,1.0,17253.68,Carlos,CABA,irrelevante
2025-08-18,Pantalón,3.0,10958.55,Ana,Bahía Blanca,irrelevante
2025-08-18,Zapatilla,3.0,4805.06,Lucía,Bahía Blanca,irrelevante
2025-08-18,Camisa,3.0,10332.19,Juan,La Plata,irrelevante
2025-08-18,Campera,1.0,6587.68,,La Plata,irrelevante
2025-08-18,Camisa,,15658.23,,Mar del Plata,irrelevante
2025-08-18,Gorra,3.0,5573.13,,Rosario,irrelevante
2025-08-18,Pantalón,,4025.92,Ana,Mar del Plata,irrelevante
2025-08-18,Zapatilla,,4103.45,Ana,CABA,irrelevante
2025-08-18,Pantalón,1.0,16364.39,Juan,Bahía Blanca,irrelevante
2025-08-18,Campera,,5295.61,Ana,Rosario,irrelevante
2025-08-18,Medias,,10957.36,Sofía,Bahía Blanca,irrelevante
2025-08-18,Gorra,,5871.45,Juan,La Plata,irrelevante
2025-08-18,Buzo,1.0,12060.85,,CABA,irrelevante
2025-08-18,Camisa,3.0,13049.2,Sofía,Bahía Blanca,irrelevante
2025-08-18,Gorra,3.0,19941.68,Juan,CABA,irrelevante
2025-08-18,Remera,1.0,4206.06,Mario,Bahía Blanca,irrelevante
2025-08-18,Remera,2.0,1744.71,Carlos,Mar del Plata,irrelevante
2025-08-18,Jean,1.0,16498.75,,CABA,irrelevante
2025-08-18,Medias,2.0,16194.67,Lucía,Mar del Plata,irrelevante
2025-08-18,Jean,2.0,16592.13,Mario,Mar del Plata,irrelevante
2025-08-18,Short,3.0,9239.44,Luz,Rosario,irrelevante
2025-08-18,Zapatilla,1.0,4881.77,Luz,Bahía Blanca,irrelevante
2025-08-18,Medias,,16020.47,Lucía,La Plata,irrelevante
2025-08-18,Camisa,3.0,9034.16,Luz,Rosario,irrelevante
2025-08-18,Gorra,2.0,2535.9,,Bahía Blanca,irrelevante
2025-08-18,Pantalón,1.0,5066.45,,CABA,irrelevante
2025-08-18,Medias,3.0,19842.35,,La Plata,irrelevante
2025-08-18,Jean,,10308.08,,La Plata,irrelevante
2025-08-18,Remera,1.0,16512.98,Ana,Bahía Blanca,irrelevante
2025-08-18,Remera,2.0,5261.67,Mario,CABA,irrelevante
2025-08-18,Buzo,1.0,2381.63,,CABA,irrelevante
2025-08-18,Gorra,,15415.47,,Rosario,irrelevante
2025-08-18,Short,3.0,11472.37,Carlos,La Plata,irrelevante
2025-08-18,Pantalón,,2462.13,Juan,Bahía Blanca,irrelevante
2025-08-18,Jean,1.0,9532.65,Juan,Mar del Plata,irrelevante
2025-08-18,Pantalón,1.0,2074.81,Ana,CABA,irrelevante
2025-08-18,Camisa,,12715.83,Carlos,CABA,irrelevante
2025-08-18,Jean,,11569.24,Juan,Bahía Blanca,irrelevante
2025-08-18,Jean,,6510.11,Luz,Bahía Blanca,irrelevante
2025-08-18,Medias,3.0,9002.19,Mario,Rosario,irrelevante
2025-08-18,Short,,11324.83,Sofía,Rosario,irrelevante
2025-08-18,Short,2.0,8867.66,Luz,Bahía Blanca,irrelevante
2025-08-18,Medias,,17891.91,Carlos,CABA,irrelevante
2025-08-18,Buzo,2.0,5233.88,Luz,Mar del Plata,irrelevante
2025-08-18,Medias,1.0,18140.05,Mario,Bahía Blanca,irrelevante
2025-08-18,Jean,2.0,6761.05,Carlos,Mar del Plata,irrelevante
2025-08-18,Zapatilla,2.0,19284.73,Lucía,Bahía Blanca,irrelevante
2025-08-18,Medias,,2089.92,Lucía,La Plata,irrelevante
2025-08-18,Medias,3.0,9102.55,Lucía,Rosario,irrelevante
2025-08-18,Medias,1.0,10575.74,Luz,Rosario,irrelevante
2025-08-18,Camisa,,4752.04,Lucía,Rosario,irrelevante
2025-08-18,Buzo,2.0,11477.28,Carlos,La Plata,irrelevante
2025-08-18,Short,2.0,15902.06,,CABA,irrelevante
2025-08-18,Medias,3.0,10294.93,Juan,La Plata,irrelevante
2025-08-18,Jean,2.0,16454.91,Mario,Mar del Plata,irrelevante
2025-08-18,Camisa,3.0,2993.12,,Rosario,irrelevante
2025-08-18,Camisa,1.0,10114.17,Carlos,Mar del Plata,irrelevante
2025-08-18,Jean,1.0,13869.53,Sofía,Mar del Plata,irrelevante
2025-08-18,Short,2.0,4279.14,Ana,La Plata,irrelevante
2025-08-18,Pantalón,3.0,17159.89,Carlos,CABA,irrelevante
2025-08-18,Camisa,2.0,2532.88,Luz,Rosario,irrelevante
2025-08-18,Buzo,3.0,10217.53,Lucía,La Plata,irrelevante
2025-08-18,Short,,12800.86,Lucía,Bahía Blanca,irrelevante
2025-08-18,Remera,2.0,12166.83,Juan,Mar del Plata,irrelevante
2025-08-18,Pantalón,1.0,10342.7,Lucía,Bahía Blanca,irrelevante
2025-08-18,Gorra,3.0,16697.35,Luz,La Plata,irrelevante
2025-08-18,Buzo,3.0,18175.93,Luz,CABA,irrelevante
2025-08-18,Buzo,1.0,18846.51,Mario,Bahía Blanca,irrelevante
2025-08-18,Buzo,3.0,5976.62,Mario,Bahía Blanca,irrelevante
2025-08-18,Remera,,3767.2,Mario,Mar del Plata,irrelevante
2025-08-18,Short,3.0,6849.89,Carlos,La Plata,irrelevante
2025-08-18,Camisa,3.0,10896.95,Mario,Rosario,irrelevante
2025-08-18,Zapatilla,3.0,2441.46,Carlos,La Plata,irrelevante
2025-08-18,Campera,,12089.63,Ana,CABA,irrelevante
2025-08-18,Campera,2.0,9196.28,Sofía,La Plata,irrelevante
2025-08-18,Remera,1.0,18717.87,Lucía,La Plata,irrelevante
2025-08-18,Camisa,,14485.2,Mario,CABA,irrelevante
2025-08-18,Buzo,1.0,11164.71,Luz,Bahía Blanca,irrelevante
2025-08-18,Buzo,1.0,14624.29,Sofía,La Plata,irrelevante
2025-08-18,Pantalón,2.0,2391.59,Mario,La Plata,irrelevante
2025-08-18,Campera,,10288.23,Mario,Rosario,irrelevante
2025-08-18,Campera,1.0,17407.4,Ana,Bahía Blanca,irrelevante
2025-08-18,Pantalón,,19914.52,,Rosario,irrelevante
2025-08-18,Campera,1.0,9576.92,Ana,Mar del Plata,irrelevante
2025-08-18,Jean,,2587.17,Carlos,La Plata,irrelevante
2025-08-18,Buzo,2.0,6369.28,Luz,CABA,irrelevante
2025-08-18,Campera,3.0,6884.27,Ana,Mar del Plata,irrelevante
2025-08-18,Jean,,19070.19,Juan,Mar del Plata,irrelevante
2025-08-18,Gorra,3.0,5918.37,Lucía,Mar del Plata,irrelevante
2025-08-18,Gorra,,5750.78,Mario,Bahía Blanca,irrelevante
2025-08-18,Short,,9241.04,Juan,Rosario,irrelevante
2025-08-18,Medias,,18744.22,Carlos,Mar del Plata,irrelevante
2025-08-18,Campera,,16862.82,Juan,La Plata,irrelevante
2025-08-18,Campera,3.0,6561.93,Lucía,CABA,irrelevante
2025-08-18,Pantalón,2.0,1770.01,Mario,CABA,irrelevante
2025-08-18,Campera,1.0,10442.15,Lucía,Rosario,irrelevante
2025-08-18,Jean,1.0,11426.12,Mario,Rosario,irrelevante
2025-08-18,Zapatilla,2.0,6243.99,Ana,La Plata,irrelevante
2025-08-18,Campera,1.0,3573.38,Ana,Bahía Blanca,irrelevante
2025-08-18,Medias,,19466.72,Mario,Bahía Blanca,irrelevante
2025-08-18,Remera,3.0,13113.2,Luz,CABA,irrelevante
2025-08-18,Gorra,2.0,6886.98,Carlos,Mar del Plata,irrelevante
2025-08-18,Buzo,1.0,17042.14,Sofía,Mar del Plata,irrelevante
2025-08-18,Zapatilla,2.0,3749.75,Carlos,Mar del Plata,irrelevante
2025-08-18,Pantalón,,18797.7,Luz,Mar del Plata,irrelevante
2025-08-18,Medias,,9656.6,Luz,CABA,irrelevante
2025-08-18,Zapatilla,,2817.38,Sofía,La Plata,irrelevante
2025-08-18,Remera,,8290.74,Mario,Rosario,irrelevante
2025-08-18,Short,2.0,5864.77,,Rosario,irrelevante
2025-08-18,Campera,1.0,19333.3,Mario,CABA,irrelevante
2025-08-18,Buzo,2.0,13226.23,Carlos,CABA,irrelevante
2025-08-18,Medias,2.0,18587.28,Carlos,CABA,irrelevante
2025-08-17,Buzo,,16272.8,Mario,Rosario,irrelevante
2025-08-17,Buzo,3.0,19346.82,Mario,CABA,irrelevante
2025-08-17,Gorra,,15147.76,Sofía,Mar del Plata,irrelevante
2025-08-17,Gorra,2.0,14305.94,,Bahía Blanca,irrelevante
2025-08-17,Pantalón,1.0,17047.43,Ana,Mar del Plata,irrelevante
2025-08-17,Campera,3.0,18785.19,,Rosario,irrelevante
2025-08-17,Medias,2.0,18910.59,Luz,CABA,irrelevante
2025-08-17,Remera,1.0,3188.88,Juan,Rosario,irrelevante
2025-08-17,Campera,,13168.66,Lucía,CABA,irrelevante
2025-08-17,Short,2.0,17327.51,Juan,Mar del Plata,irrelevante
2025-08-17,Campera,3.0,11553.87,Juan,La Plata,irrelevante
2025-08-17,Zapatilla,2.0,2882.49,Luz,Mar del Plata,irrelevante
2025-08-17,Jean,1.0,17579.2,Luz,Bahía Blanca,irrelevante
2025-08-17,Jean,,8051.11,,Rosario,irrelevante
2025-08-17,Medias,2.0,17084.75,,Bahía Blanca,irrelevante
2025-08-17,Gorra,3.0,17471.59,Mario,CABA,irrelevante
2025-08-17,Pantalón,1.0,8686.42,Luz,La Plata,irrelevante
2025-08-17,Campera,2.0,7361.8,Lucía,CABA,irrelevante
2025-08-17,Camisa,,18563.15,,La Plata,irrelevante
2025-08-17,Medias,1.0,4029.44,,Bahía Blanca,irrelevante
2025-08-17,Zapatilla,1.0,8519.52,Lucía,CABA,irrelevante
2025-08-17,Jean,,19270.92,,La Plata,irrelevante
2025-08-17,Buzo,,11959.53,Lucía,Rosario,irrelevante
2025-08-17,Zapatilla,2.0,2871.77,Carlos,Mar del Plata,irrelevante
2025-08-17,Jean,,10333.05,Juan,Mar del Plata,irrelevante
2025-08-17,Zapatilla,,19144.07,Luz,Mar del Plata,irrelevante
2025-08-17,Pantalón,3.0,18347.78,Ana,CABA,irrelevante
2025-08-17,Jean,1.0,3500.75,Mario,La Plata,irrelevante
2025-08-17,Remera,3.0,19975.07,Mario,CABA,irrelevante
2025-08-17,Short,3.0,15823.39,Ana,CABA,irrelevante
2025-08-17,Gorra,1.0,13888.58,Carlos,Bahía Blanca,irrelevante
2025-08-17,Medias,3.0,3088.46,Ana,Bahía Blanca,irrelevante
2025-08-17,Campera,2.0,12159.11,,Bahía Blanca,irrelevante
2025-08-17,Gorra,,4037.5,Juan,CABA,irrelevante
2025-08-17,Campera,,18160.96,Carlos,Bahía Blanca,irrelevante
2025-08-17,Zapatilla,3.0,5982.78,Juan,La Plata,irrelevante
2025-08-17,Short,,9185.19,Mario,Bahía Blanca,irrelevante
2025-08-17,Gorra,,12627.48,,Bahía Blanca,irrelevante
2025-08-17,Jean,,14110.48,Juan,Bahía Blanca,irrelevante
2025-08-17,Gorra,1.0,5753.89,Lucía,Mar del Plata,irrelevante
2025-08-17,Camisa,1.0,3685.18,Lucía,CABA,irrelevante
2025-08-17,Medias,,19399.41,,Bahía Blanca,irrelevante
2025-08-17,Medias,3.0,2620.26,,Mar del Plata,irrelevante
2025-08-17,Campera,1.0,3995.7,Mario,Rosario,irrelevante
2025-08-17,Camisa,1.0,15757.83,Ana,Mar del Plata,irrelevante
2025-08-17,Camisa,3.0,1948.51,Mario,La Plata,irrelevante
2025-08-17,Pantalón,1.0,14049.98,Juan,Mar del Plata,irrelevante
2025-08-17,Remera,2.0,14376.96,Ana,La Plata,irrelevante
2025-08-17,Pantalón,1.0,12701.93,Lucía,Rosario,irrelevante
2025-08-17,Remera,,17129.18,Carlos,Rosario,irrelevante
2025-08-17,Pantalón,,11842.97,Ana,Bahía Blanca,irrelevante
2025-08-17,Short,1.0,15939.19,Juan,CABA,irrelevante
2025-08-17,Buzo,3.0,8370.54,Sofía,La Plata,irrelevante
2025-08-17,Short,3.0,10365.76,Juan,Rosario,irrelevante
2025-08-17,Pantalón,3.0,19588.21,Sofía,Mar del Plata,irrelevante
2025-08-17,Jean,,3869.81,Sofía,Mar del Plata,irrelevante
2025-08-17,Jean,,4953.58,Lucía,Rosario,irrelevante
2025-08-17,Buzo,,3218.94,Juan,Mar del Plata,irrelevante
2025-08-17,Short,2.0,7100.79,,CABA,irrelevante
2025-08-17,Jean,1.0,13470.26,,Mar del Plata,irrelevante
2025-08-17,Buzo,,2311.9,Ana,La Plata,irrelevante
2025-08-17,Short,,18471.69,,Mar del Plata,irrelevante
2025-08-17,Short,,15567.17,Mario,La Plata,irrelevante
2025-08-17,Buzo,3.0,13733.9,Carlos,CABA,irrelevante
2025-08-17,Zapatilla,3.0,11455.63,Sofía,La Plata,irrelevante
2025-08-17,Gorra,,7885.62,Juan,Mar del Plata,irrelevante
2025-08-17,Gorra,3.0,12051.27,Luz,La Plata,irrelevante
2025-08-17,Zapatilla,3.0,16651.1,,Rosario,irrelevante
2025-08-17,Short,2.0,18381.4,Sofía,CABA,irrelevante
2025-08-17,Camisa,1.0,3713.23,Ana,Bahía Blanca,irrelevante
2025-08-17,Gorra,3.0,14204.2,Sofía,Mar del Plata,irrelevante
2025-08-17,Gorra,,11907.28,,Rosario,irrelevante
2025-08-17,Medias,3.0,14021.08,Lucía,La Plata,irrelevante
2025-08-17,Zapatilla,2.0,4192.21,Luz,Rosario,irrelevante
2025-08-17,Pantalón,2.0,17154.78,,La Plata,irrelevante
2025-08-17,Camisa,,18378.59,Sofía,Rosario,irrelevante
2025-08-17,Zapatilla,2.0,8104.73,Mario,Rosario,irrelevante
2025-08-17,Pantalón,2.0,6786.05,Lucía,La Plata,irrelevante
2025-08-17,Pantalón,1.0,3216.9,Mario,Mar del Plata,irrelevante
2025-08-17,Jean,,9573.5,Mario,CABA,irrelevante
2025-08-17,Camisa,2.0,14711.08,Ana,Mar del Plata,irrelevante
2025-08-17,Jean,2.0,9849.7,Juan,La Plata,irrelevante
2025-08-17,Zapatilla,,8302.43,,Bahía Blanca,irrelevante
2025-08-17,Campera,1.0,10685.27,Luz,CABA,irrelevante
2025-08-17,Zapatilla,1.0,7016.75,Sofía,Bahía Blanca,irrelevante
2025-08-17,Zapatilla,3.0,17156.65,Luz,La Plata,irrelevante
2025-08-17,Gorra,,7884.78,Juan,Mar del Plata,irrelevante
2025-08-17,Jean,2.0,9708.63,Sofía,CABA,irrelevante
2025-08-17,Jean,,16877.43,Lucía,Bahía Blanca,irrelevante
2025-08-17,Medias,1.0,14903.82,Mario,CABA,irrelevante
2025-08-17,Remera,1.0,6155.55,Carlos,Mar del Plata,irrelevante
2025-08-17,Short,2.0,2313.69,Mario,CABA,irrelevante
2025-08-17,Campera,2.0,8496.34,Lucía,Rosario,irrelevante
