fecha,producto,cantidad,precio_unitario,vendedor,sucursal
2025-08-18,Jean,1.0,16498.75,,Caba
2025-08-18,Medias,2.0,16194.67,Lucaa,Mar Del Plata
2025-08-18,Jean,2.0,16592.13,Mario,Mar Del Plata
2025-08-18,Short,3.0,9239.44,Luz,Rosario
2025-08-18,Zapatilla,1.0,4881.77,Luz,Bahaa Blanca
2025-08-18,Camisa,3.0,9034.16,Luz,Rosario
2025-08-18,Gorra,2.0,2535.9,,Bahaa Blanca
2025-08-18,Pantala3N,1.0,5066.45,,Caba
2025-08-18,Medias,3.0,19842.35,,La Plata
2025-08-18,Remera,1.0,16512.98,Ana,Bahaa Blanca
2025-08-18,Remera,2.0,5261.67,Mario,Caba
2025-08-18,Buzo,1.0,2381.63,,Caba
2025-08-18,Short,3.0,11472.37,Carlos,La Plata
2025-08-18,Jean,1.0,9532.65,Juan,Mar Del Plata
2025-08-18,Pantala3N,1.0,2074.81,Ana,Caba
2025-08-18,Medias,3.0,9002.19,Mario,Rosario
2025-08-18,Short,2.0,8867.66,Luz,Bahaa Blanca
2025-08-18,Buzo,2.0,5233.88,Luz,Mar Del Plata
2025-08-18,Medias,1.0,18140.05,Mario,Bahaa Blanca
2025-08-18,Jean,2.0,6761.05,Carlos,Mar Del Plata
2025-08-18,Zapatilla,2.0,19284.73,Lucaa,Bahaa Blanca
2025-08-18,Medias,3.0,9102.55,Lucaa,Rosario
2025-08-18,Medias,1.0,10575.74,Luz,Rosario
2025-08-18,Buzo,2.0,11477.28,Carlos,La Plata
2025-08-18,Short,2.0,15902.06,,Caba
2025-08-18,Medias,3.0,10294.93,Juan,La Plata
2025-08-18,Jean,2.0,16454.91,Mario,Mar Del Plata
2025-08-18,Camisa,3.0,2993.12,,Rosario
2025-08-18,Camisa,1.0,10114.17,Carlos,Mar Del Plata
2025-08-18,Jean,1.0,13869.53,Sofaa,Mar Del Plata
2025-08-18,Short,2.0,4279.14,Ana,La Plata
2025-08-18,Pantala3N,3.0,17159.89,Carlos,Caba
2025-08-18,Camisa,2.0,2532.88,Luz,Rosario
2025-08-18,Buzo,3.0,10217.53,Lucaa,La Plata
2025-08-18,Remera,2.0,12166.83,Juan,Mar Del Plata
2025-08-18,Pantala3N,1.0,10342.7,Lucaa,Bahaa Blanca
2025-08-18,Gorra,3.0,16697.35,Luz,La Plata
2025-08-18,Buzo,3.0,18175.93,Luz,Caba
2025-08-18,Buzo,1.0,18846.51,Mario,Bahaa Blanca
2025-08-18,Buzo,3.0,5976.62,Mario,Bahaa Blanca
2025-08-18,Short,3.0,6849.89,Carlos,La Plata
2025-08-18,Camisa,3.0,10896.95,Mario,Rosario
2025-08-18,Zapatilla,3.0,2441.46,Carlos,La Plata
2025-08-18,Campera,2.0,9196.28,Sofaa,La Plata
2025-08-18,Remera,1.0,18717.87,Lucaa,La Plata
2025-08-18,Buzo,1.0,11164.71,Luz,Bahaa Blanca
2025-08-18,Buzo,1.0,14624.29,Sofaa,La Plata
2025-08-18,Pantala3N,2.0,2391.59,Mario,La Plata
2025-08-18,Campera,1.0,17407.4,Ana,Bahaa Blanca
2025-08-18,Campera,1.0,9576.92,Ana,Mar Del Plata
2025-08-18,Buzo,2.0,6369.28,Luz,Caba
2025-08-18,Campera,3.0,6884.27,Ana,Mar Del Plata
2025-08-18,Gorra,3.0,5918.37,Lucaa,Mar Del Plata
2025-08-18,Campera,3.0,6561.93,Lucaa,Caba
2025-08-18,Pantala3N,2.0,1770.01,Mario,Caba
2025-08-18,Campera,1.0,10442.15,Lucaa,Rosario
2025-08-18,Jean,1.0,11426.12,Mario,Rosario
2025-08-18,Zapatilla,2.0,6243.99,Ana,La Plata
2025-08-18,Campera,1.0,3573.38,Ana,Bahaa Blanca
2025-08-18,Remera,3.0,13113.2,Luz,Caba
2025-08-18,Gorra,2.0,6886.98,Carlos,Mar Del Plata
2025-08-18,Buzo,1.0,17042.14,Sofaa,Mar Del Plata
2025-08-18,Zapatilla,2.0,3749.75,Carlos,Mar Del Plata
2025-08-18,Short,2.0,5864.77,,Rosario
2025-08-18,Campera,1.0,19333.3,Mario,Caba
2025-08-18,Buzo,2.0,13226.23,Carlos,Caba
2025-08-18,Medias,2.0,18587.28,Carlos,Caba
2025-08-17,Buzo,3.0,19346.82,Mario,Caba
2025-08-17,Gorra,2.0,14305.94,,Bahaa Blanca
2025-08-17,Pantala3N,1.0,17047.43,Ana,Mar Del Plata
2025-08-17,Campera,3.0,18785.19,,Rosario
2025-08-17,Medias,2.0,18910.59,Luz,Caba
2025-08-17,Remera,1.0,3188.88,Juan,Rosario
2025-08-17,Short,2.0,17327.51,Juan,Mar Del Plata
2025-08-17,Campera,3.0,11553.87,Juan,La Plata
2025-08-17,Zapatilla,2.0,2882.49,Luz,Mar Del Plata
2025-08-17,Jean,1.0,17579.2,Luz,Bahaa Blanca
2025-08-17,Medias,2.0,17084.75,,Bahaa Blanca
2025-08-17,Gorra,3.0,17471.59,Mario,Caba
2025-08-17,Pantala3N,1.0,8686.42,Luz,La Plata
2025-08-17,Campera,2.0,7361.8,Lucaa,Caba
2025-08-17,Medias,1.0,4029.44,,Bahaa Blanca
2025-08-17,Zapatilla,1.0,8519.52,Lucaa,Caba
2025-08-17,Zapatilla,2.0,2871.77,Carlos,Mar Del Plata
2025-08-17,Pantala3N,3.0,18347.78,Ana,Caba
2025-08-17,Jean,1.0,3500.75,Mario,La Plata
2025-08-17,Remera,3.0,19975.07,Mario,Caba
2025-08-17,Short,3.0,15823.39,Ana,Caba
2025-08-17,Gorra,1.0,13888.58,Carlos,Bahaa Blanca
2025-08-17,Medias,3.0,3088.46,Ana,Bahaa Blanca
2025-08-17,Campera,2.0,12159.11,,Bahaa Blanca
2025-08-17,Zapatilla,3.0,5982.78,Juan,La Plata
2025-08-17,Gorra,1.0,5753.89,Lucaa,Mar Del Plata
2025-08-17,Camisa,1.0,3685.18,Lucaa,Caba
2025-08-17,Medias,3.0,2620.26,,Mar Del Plata
2025-08-17,Campera,1.0,3995.7,Mario,Rosario
2025-08-17,Camisa,1.0,15757.83,Ana,Mar Del Plata
2025-08-17,Camisa,3.0,1948.51,Mario,La Plata
2025-08-17,Pantala3N,1.0,14049.98,Juan,Mar Del Plata
2025-08-17,Remera,2.0,14376.96,Ana,La Plata
2025-08-17,Pantala3N,1.0,12701.93,Lucaa,Rosario
2025-08-17,Short,1.0,15939.19,Juan,Caba
2025-08-17,Buzo,3.0,8370.54,Sofaa,La Plata
2025-08-17,Short,3.0,10365.76,Juan,Rosario
2025-08-17,Pantala3N,3.0,19588.21,Sofaa,Mar Del Plata
2025-08-17,Short,2.0,7100.79,,Caba
2025-08-17,Jean,1.0,13470.26,,Mar Del Plata
2025-08-17,Buzo,3.0,13733.9,Carlos,Caba
2025-08-17,Zapatilla,3.0,11455.63,Sofaa,La Plata
2025-08-17,Gorra,3.0,12051.27,Luz,La Plata
2025-08-17,Zapatilla,3.0,16651.1,,Rosario
2025-08-17,Short,2.0,18381.4,Sofaa,Caba
2025-08-17,Camisa,1.0,3713.23,Ana,Bahaa Blanca
2025-08-17,Gorra,3.0,14204.2,Sofaa,Mar Del Plata
2025-08-17,Medias,3.0,14021.08,Lucaa,La Plata
2025-08-17,Zapatilla,2.0,4192.21,Luz,Rosario
2025-08-17,Pantala3N,2.0,17154.78,,La Plata
2025-08-17,Zapatilla,2.0,8104.73,Mario,Rosario
2025-08-17,Pantala3N,2.0,6786.05,Lucaa,La Plata
2025-08-17,Pantala3N,1.0,3216.9,Mario,Mar Del Plata
2025-08-17,Camisa,2.0,14711.08,Ana,Mar Del Plata
2025-08-17,Jean,2.0,9849.7,Juan,La Plata
2025-08-17,Campera,1.0,10685.27,Luz,Caba
2025-08-17,Zapatilla,1.0,7016.75,Sofaa,Bahaa Blanca
2025-08-17,Zapatilla,3.0,17156.65,Luz,La Plata
2025-08-17,Jean,2.0,9708.63,Sofaa,Caba
2025-08-17,Medias,1.0,14903.82,Mario,Caba
2025-08-17,Remera,1.0,6155.55,Carlos,Mar Del Plata
2025-08-17,Short,2.0,2313.69,Mario,Caba
2025-08-17,Campera,2.0,8496.34,Lucaa,Rosario
2025-08-17,Camisa,2.0,4860.53,Juan,Bahaa Blanca
2025-08-17,Gorra,1.0,9313.43,Juan,Bahaa Blanca
2025-08-17,Camisa,2.0,19281.8,,La Plata
2025-08-17,Pantala3N,2.0,6305.69,Ana,Bahaa Blanca
2025-08-17,Buzo,3.0,6702.75,Ana,Caba
2025-08-17,Campera,3.0,3934.06,Juan,Caba
2025-08-17,Jean,1.0,16606.01,,Bahaa Blanca
2025-08-17,Camisa,2.0,10736.39,Luz,Caba
2025-08-17,Remera,3.0,5197.65,Mario,Mar Del Plata
2025-08-17,Zapatilla,3.0,16237.31,Mario,La Plata
2025-08-17,Pantala3N,2.0,2862.37,Ana,Bahaa Blanca
2025-08-17,Zapatilla,3.0,16162.21,Carlos,Mar Del Plata
2025-08-17,Short,1.0,11556.9,Luz,La Plata
2025-08-17,Remera,1.0,1791.84,Luz,Bahaa Blanca
2025-08-17,Buzo,3.0,10617.46,Juan,Bahaa Blanca
2025-08-17,Gorra,2.0,14096.57,Sofaa,Bahaa Blanca
2025-08-17,Buzo,2.0,17672.32,Luz,Rosario
2025-08-17,Camisa,2.0,17842.33,Ana,Mar Del Plata
2025-08-17,Campera,3.0,3996.36,Ana,La Plata
2025-08-17,Buzo,1.0,12288.93,Juan,La Plata
2025-08-17,Jean,3.0,18929.77,Ana,Rosario
2025-08-17,Remera,3.0,18401.63,Juan,Rosario
2025-08-17,Remera,3.0,19576.34,Juan,Mar Del Plata
2025-08-17,Short,2.0,15501.51,Sofaa,Mar Del Plata
2025-08-17,Medias,2.0,13299.84,,La Plata
2025-08-17,Short,1.0,19369.11,,La Plata
2025-08-17,Campera,3.0,8338.25,Luz,Caba
2025-08-17,Buzo,2.0,18410.75,Luz,Mar Del Plata
2025-08-17,Zapatilla,1.0,3995.68,Mario,Rosario
2025-08-17,Buzo,1.0,6579.7,Lucaa,Rosario
2025-08-17,Remera,2.0,2246.26,Lucaa,Caba
2025-08-17,Medias,3.0,4562.71,Juan,La Plata
2025-08-17,Camisa,3.0,14534.1,Juan,La Plata
2025-08-17,Gorra,3.0,4841.22,Luz,Bahaa Blanca
2025-08-17,Short,1.0,14196.36,Luz,La Plata
2025-08-17,Campera,1.0,11033.47,Luz,Bahaa Blanca
2025-08-17,Buzo,2.0,2329.7,Juan,Rosario
2025-08-17,Camisa,2.0,13455.02,Sofaa,Mar Del Plata
2025-08-17,Remera,1.0,2526.24,Luz,La Plata
2025-08-17,Jean,1.0,11529.72,Luz,Rosario
2025-08-17,Zapatilla,2.0,18158.18,Ana,Bahaa Blanca
2025-08-17,Jean,1.0,3890.0,Carlos,Rosario
2025-08-17,Campera,1.0,2493.3,Ana,Bahaa Blanca
2025-08-17,Remera,2.0,13962.1,,Rosario
2025-08-17,Buzo,2.0,17815.89,Carlos,Bahaa Blanca
2025-08-17,Jean,3.0,11777.31,Carlos,Mar Del Plata
2025-08-17,Zapatilla,1.0,15193.91,Juan,Rosario
2025-08-17,Gorra,3.0,15754.3,,Caba
2025-08-17,Buzo,3.0,2168.67,,Mar Del Plata
2025-08-17,Buzo,3.0,7006.9,,Bahaa Blanca
2025-08-17,Gorra,2.0,5803.83,Ana,Mar Del Plata
2025-08-17,Medias,2.0,8728.19,Sofaa,Bahaa Blanca
2025-08-17,Jean,2.0,10548.59,Lucaa,Mar Del Plata
2025-08-17,Buzo,1.0,9922.97,Luz,Caba
2025-08-17,Medias,1.0,12131.53,,Caba
2025-08-17,Gorra,2.0,19436.94,Juan,Rosario
2025-08-17,Jean,2.0,11150.85,Juan,Bahaa Blanca
2025-08-17,Buzo,1.0,14822.72,Carlos,Caba
2025-08-17,Campera,2.0,11721.03,Lucaa,Bahaa Blanca
2025-08-17,Gorra,3.0,8600.55,Carlos,Mar Del Plata
2025-08-17,Campera,3.0,18970.58,Mario,Rosario
2025-08-17,Remera,2.0,5972.92,Mario,Caba
2025-08-17,Jean,2.0,7261.51,Sofaa,Mar Del Plata
2025-08-17,Gorra,1.0,18375.0,Mario,Caba
2025-08-17,Buzo,1.0,12171.83,,Rosario
2025-08-17,Remera,2.0,6167.85,Luz,Mar Del Plata
2025-08-17,Pantala3N,2.0,5036.11,Mario,Bahaa Blanca
2025-08-17,Short,3.0,6905.3,Lucaa,Caba
2025-08-17,Campera,1.0,5589.61,Sofaa,Mar Del Plata
2025-08-17,Zapatilla,1.0,11942.71,Mario,Mar Del Plata
2025-08-17,Campera,3.0,4303.32,Luz,Bahaa Blanca
2025-08-17,Medias,2.0,2727.07,Carlos,Rosario
2025-08-17,Camisa,1.0,3982.53,Lucaa,Caba
2025-08-17,Short,3.0,8605.67,Mario,Mar Del Plata
2025-08-17,Campera,1.0,6688.99,Juan,La Plata
2025-08-17,Zapatilla,2.0,17802.56,Juan,Bahaa Blanca
2025-08-17,Camisa,3.0,5531.09,Luz,Mar Del Plata
2025-08-17,Short,2.0,14498.3,Carlos,La Plata
2025-08-17,Zapatilla,1.0,7286.37,Carlos,La Plata
2025-08-16,Short,2.0,13486.17,Sofaa,Rosario
2025-08-16,Campera,2.0,15399.8,Ana,Mar Del Plata
2025-08-16,Zapatilla,3.0,19019.95,,Caba
2025-08-16,Medias,1.0,3678.29,,Mar Del Plata
2025-08-16,Buzo,3.0,7980.48,Sofaa,Mar Del Plata
2025-08-16,Campera,3.0,14912.16,,Rosario
2025-08-16,Campera,2.0,9724.22,Carlos,Bahaa Blanca
2025-08-16,Gorra,1.0,4477.7,Juan,Rosario
2025-08-16,Pantala3N,1.0,3206.51,Ana,La Plata
2025-08-16,Short,2.0,3762.03,Ana,Mar Del Plata
2025-08-16,Buzo,2.0,1853.62,,Caba
2025-08-16,Jean,3.0,8842.94,,Caba
2025-08-16,Jean,1.0,14407.25,Juan,Rosario
2025-08-16,Gorra,1.0,7266.1,Luz,Rosario
2025-08-16,Short,3.0,8289.16,Mario,Bahaa Blanca
2025-08-16,Gorra,1.0,2676.18,Juan,La Plata
2025-08-16,Short,3.0,6631.67,Carlos,Caba
2025-08-16,Camisa,3.0,6001.93,Lucaa,Mar Del Plata
2025-08-16,Pantala3N,3.0,5527.16,Ana,Bahaa Blanca
2025-08-16,Campera,3.0,9680.36,Sofaa,Caba
2025-08-16,Pantala3N,2.0,1778.38,Carlos,La Plata
2025-08-16,Remera,1.0,16778.05,Carlos,Caba
2025-08-16,Buzo,2.0,2047.33,Juan,Rosario
2025-08-16,Campera,3.0,15807.66,Luz,Bahaa Blanca
2025-08-16,Jean,2.0,13157.26,,Bahaa Blanca
2025-08-16,Medias,3.0,14706.86,,Caba
2025-08-16,Gorra,1.0,11578.53,Luz,Mar Del Plata
2025-08-16,Zapatilla,2.0,13572.14,Carlos,Bahaa Blanca
2025-08-16,Medias,1.0,2965.86,Sofaa,La Plata
2025-08-16,Camisa,2.0,15039.47,Mario,Caba
2025-08-16,Buzo,1.0,13053.7,Carlos,Caba
2025-08-16,Campera,3.0,10710.38,Carlos,Rosario
2025-08-16,Pantala3N,1.0,16290.97,Juan,Caba
2025-08-16,Remera,1.0,12781.08,Ana,La Plata
2025-08-16,Remera,3.0,11762.39,Lucaa,La Plata
2025-08-16,Campera,2.0,2786.89,Carlos,Caba
2025-08-16,Zapatilla,3.0,14884.26,Juan,Bahaa Blanca
2025-08-16,Pantala3N,3.0,4446.8,Luz,Mar Del Plata
2025-08-16,Gorra,3.0,13102.9,Ana,La Plata
2025-08-16,Buzo,1.0,3806.02,Juan,Rosario
2025-08-16,Campera,1.0,17533.48,Carlos,La Plata
2025-08-16,Medias,1.0,4109.73,Juan,La Plata
2025-08-16,Buzo,3.0,15506.94,Lucaa,La Plata
2025-08-16,Campera,2.0,11216.6,Carlos,Rosario
2025-08-16,Zapatilla,1.0,17314.35,Mario,Caba
2025-08-16,Camisa,2.0,10083.72,Juan,La Plata
2025-08-16,Jean,3.0,9786.75,Luz,Caba
2025-08-16,Remera,1.0,5002.38,,Bahaa Blanca
2025-08-16,Zapatilla,3.0,5127.06,Ana,Rosario
2025-08-16,Buzo,1.0,6553.31,Luz,La Plata
2025-08-16,Campera,3.0,16481.92,Luz,Caba
2025-08-16,Medias,1.0,13509.67,Juan,Caba
2025-08-16,Zapatilla,2.0,4984.17,Sofaa,La Plata
2025-08-16,Short,1.0,8212.83,Ana,La Plata
2025-08-16,Gorra,3.0,6057.84,Sofaa,Caba
2025-08-16,Camisa,1.0,14687.71,Lucaa,Bahaa Blanca
2025-08-16,Zapatilla,3.0,11743.18,Ana,Bahaa Blanca
2025-08-16,Remera,2.0,3031.27,Ana,Rosario
2025-08-16,Jean,3.0,11511.6,Lucaa,Rosario
2025-08-16,Jean,1.0,12190.25,Juan,Mar Del Plata
2025-08-16,Buzo,3.0,17204.44,Carlos,Rosario
2025-08-16,Buzo,1.0,15118.11,,La Plata
2025-08-16,Camisa,2.0,5781.32,Sofaa,Bahaa Blanca
2025-08-16,Jean,1.0,5541.67,,Bahaa Blanca
2025-08-16,Medias,1.0,16670.53,Ana,Bahaa Blanca
2025-08-16,Zapatilla,1.0,12488.52,Luz,Caba
2025-08-16,Zapatilla,1.0,8464.52,Luz,La Plata
2025-08-16,Camisa,3.0,8976.06,Sofaa,La Plata
2025-08-16,Jean,1.0,9789.46,Ana,Bahaa Blanca
2025-08-16,Medias,3.0,7214.76,Mario,Caba
2025-08-16,Campera,1.0,19408.5,Sofaa,Bahaa Blanca
2025-08-16,Medias,2.0,18310.89,Ana,Bahaa Blanca
2025-08-16,Jean,3.0,2436.22,Carlos,Bahaa Blanca
2025-08-16,Medias,3.0,9388.26,Luz,Mar Del Plata
2025-08-16,Remera,3.0,16128.25,Ana,Caba
2025-08-16,Gorra,1.0,19207.09,Lucaa,Rosario
2025-08-16,Medias,1.0,9103.82,Luz,Mar Del Plata
2025-08-16,Campera,2.0,14075.16,Juan,Mar Del Plata
2025-08-16,Campera,2.0,9668.7,Carlos,Caba
2025-08-16,Gorra,1.0,12724.81,Mario,Bahaa Blanca
2025-08-16,Gorra,2.0,3188.87,,Caba
2025-08-16,Remera,3.0,4701.12,Sofaa,Rosario
2025-08-16,Pantala3N,3.0,13608.77,Carlos,La Plata
2025-08-16,Zapatilla,1.0,15710.16,Sofaa,Mar Del Plata
2025-08-16,Buzo,3.0,4626.47,Mario,Rosario
2025-08-16,Campera,3.0,10980.15,Mario,Mar Del Plata
2025-08-16,Remera,3.0,15418.74,Carlos,Bahaa Blanca
2025-08-16,Campera,3.0,13218.21,Juan,Bahaa Blanca
2025-08-16,Short,2.0,15801.37,Ana,Caba
2025-08-16,Medias,2.0,9645.33,Lucaa,La Plata
2025-08-16,Jean,2.0,14149.68,Lucaa,Bahaa Blanca
2025-08-16,Short,1.0,14447.83,Ana,Caba
2025-08-16,Jean,2.0,5848.93,Lucaa,Bahaa Blanca
2025-08-16,Short,3.0,5271.49,Lucaa,Rosario
2025-08-16,Short,3.0,5469.57,Sofaa,Bahaa Blanca
2025-08-16,Remera,1.0,2986.15,Mario,Caba
2025-08-16,Zapatilla,1.0,9938.14,Mario,Caba
2025-08-16,Short,3.0,11587.35,Luz,Bahaa Blanca
2025-08-16,Jean,1.0,11900.26,Mario,Mar Del Plata
2025-08-16,Camisa,3.0,18314.74,Sofaa,Mar Del Plata
2025-08-16,Pantala3N,1.0,11707.04,Luz,La Plata
2025-08-16,Short,1.0,6781.73,Lucaa,La Plata
2025-08-16,Camisa,3.0,17147.76,,Caba
2025-08-16,Jean,2.0,19057.79,Luz,La Plata
2025-08-16,Camisa,3.0,17795.63,,Mar Del Plata
2025-08-16,Pantala3N,1.0,15072.77,Lucaa,Rosario
2025-08-16,Camisa,1.0,6146.08,Sofaa,Bahaa Blanca
2025-08-16,Buzo,1.0,15839.58,Mario,Rosario
2025-08-16,Pantala3N,3.0,16807.13,,La Plata
2025-08-16,Remera,2.0,14871.76,,Mar Del Plata
2025-08-16,Pantala3N,3.0,14895.69,,Rosario
2025-08-16,Campera,1.0,18495.3,Juan,Caba
2025-08-16,Remera,2.0,14955.95,Lucaa,Bahaa Blanca
2025-08-16,Zapatilla,3.0,19211.77,Ana,Rosario
2025-08-16,Short,3.0,5296.15,,Rosario
2025-08-16,Buzo,2.0,16334.26,,Bahaa Blanca
2025-08-16,Gorra,2.0,9052.28,Mario,Mar Del Plata
2025-08-16,Camisa,3.0,10874.95,Luz,Caba
2025-08-16,Short,1.0,12697.66,Juan,Mar Del Plata
2025-08-16,Zapatilla,1.0,11617.38,Sofaa,Caba
2025-08-16,Gorra,1.0,18564.12,,Bahaa Blanca
2025-08-16,Gorra,2.0,10465.6,Juan,Rosario
2025-08-16,Gorra,3.0,3124.26,Juan,Caba
2025-08-16,Jean,3.0,11910.64,Ana,Rosario
2025-08-16,Remera,2.0,1622.79,Lucaa,La Plata
2025-08-16,Buzo,1.0,19346.42,Mario,Caba
2025-08-16,Jean,1.0,6828.59,,Rosario
2025-08-16,Gorra,3.0,4829.6,Mario,Bahaa Blanca
2025-08-16,Zapatilla,1.0,4709.54,Lucaa,Rosario
2025-08-16,Camisa,1.0,13793.49,Sofaa,Bahaa Blanca
2025-08-16,Camisa,1.0,11725.21,Carlos,Mar Del Plata
2025-08-16,Zapatilla,1.0,2992.06,Lucaa,Caba
2025-08-16,Gorra,2.0,2735.58,Carlos,Mar Del Plata
2025-08-16,Gorra,3.0,14195.35,Sofaa,Bahaa Blanca
2025-08-16,Short,2.0,8513.54,Carlos,Bahaa Blanca
2025-08-16,Pantala3N,2.0,12527.27,Juan,Caba
2025-08-16,Jean,1.0,3405.96,Luz,Caba
2025-08-16,Remera,3.0,7632.08,Ana,Mar Del Plata
2025-08-16,Campera,1.0,13761.76,Juan,Bahaa Blanca
2025-08-16,Buzo,2.0,15063.92,Juan,Caba
2025-08-16,Buzo,3.0,12976.71,Carlos,Bahaa Blanca
2025-08-16,Gorra,1.0,14570.86,Sofaa,La Plata
2025-08-16,Medias,1.0,15702.34,Sofaa,La Plata
2025-08-16,Medias,3.0,9645.65,,Mar Del Plata
2025-08-16,Buzo,2.0,15235.59,Sofaa,La Plata
2025-08-16,Camisa,2.0,2762.21,Mario,Bahaa Blanca
2025-08-16,Gorra,2.0,4211.57,Luz,La Plata
2025-08-16,Zapatilla,3.0,13648.27,Mario,Mar Del Plata
2025-08-16,Remera,1.0,12985.53,Lucaa,Bahaa Blanca
2025-08-16,Remera,3.0,16213.66,Sofaa,Rosario
2025-08-16,Camisa,2.0,1512.04,Mario,Mar Del Plata
2025-08-16,Gorra,2.0,17934.25,Mario,Bahaa Blanca
2025-08-16,Zapatilla,3.0,3965.32,Ana,Rosario
2025-08-16,Campera,2.0,14387.12,Lucaa,La Plata
2025-08-16,Camisa,2.0,15348.71,Carlos,Mar Del Plata
2025-08-16,Jean,3.0,18813.3,Lucaa,Bahaa Blanca
2025-08-15,Camisa,3.0,5491.41,Juan,Rosario
2025-08-15,Short,2.0,13520.78,,Rosario
2025-08-15,Jean,2.0,9363.84,Carlos,Mar Del Plata
2025-08-15,Short,2.0,17123.32,Carlos,Bahaa Blanca
2025-08-15,Buzo,2.0,2008.88,Sofaa,Rosario
2025-08-15,Medias,2.0,16377.34,Juan,Mar Del Plata
2025-08-15,Short,2.0,11887.98,Carlos,La Plata
2025-08-15,Medias,2.0,9698.86,Luz,Bahaa Blanca
2025-08-15,Pantala3N,3.0,12755.04,Carlos,Bahaa Blanca
2025-08-15,Remera,3.0,4413.56,,Bahaa Blanca
2025-08-15,Jean,2.0,11522.31,Carlos,Mar Del Plata
2025-08-15,Gorra,2.0,5895.75,Luz,Rosario
2025-08-15,Campera,3.0,12677.81,Mario,Caba
2025-08-15,Remera,3.0,7798.56,Carlos,Rosario
2025-08-15,Camisa,1.0,3232.73,Mario,La Plata
2025-08-15,Medias,1.0,17125.39,Carlos,Bahaa Blanca
2025-08-15,Zapatilla,1.0,9687.07,,Mar Del Plata
2025-08-15,Pantala3N,1.0,8642.01,Lucaa,Rosario
2025-08-15,Campera,1.0,10062.15,,Caba
2025-08-15,Zapatilla,3.0,13165.84,Lucaa,La Plata
2025-08-15,Zapatilla,1.0,19077.39,Carlos,Mar Del Plata
2025-08-15,Pantala3N,1.0,10785.36,Sofaa,Rosario
2025-08-15,Campera,3.0,3138.98,Carlos,Rosario
2025-08-15,Jean,2.0,19806.24,,La Plata
2025-08-15,Remera,3.0,14013.57,Mario,Bahaa Blanca
2025-08-15,Medias,1.0,5164.07,,Mar Del Plata
2025-08-15,Camisa,3.0,12181.72,Sofaa,La Plata
2025-08-15,Buzo,2.0,18564.03,Lucaa,La Plata
2025-08-15,Remera,3.0,10033.57,Juan,Rosario
2025-08-15,Gorra,3.0,7627.86,Juan,Caba
2025-08-15,Medias,2.0,7074.31,Carlos,Mar Del Plata
2025-08-15,Camisa,2.0,5818.09,Carlos,Rosario
2025-08-15,Jean,2.0,6916.75,Lucaa,La Plata
2025-08-15,Short,1.0,5231.81,Ana,La Plata
2025-08-15,Pantala3N,3.0,10108.31,Mario,Rosario
2025-08-15,Campera,2.0,3612.12,,Mar Del Plata
2025-08-15,Campera,2.0,17740.74,Mario,Mar Del Plata
2025-08-15,Campera,2.0,13907.04,Juan,Caba
2025-08-15,Campera,3.0,19286.46,Luz,Caba
2025-08-15,Pantala3N,3.0,13530.56,Carlos,Caba
2025-08-15,Campera,2.0,6536.43,Lucaa,Mar Del Plata
2025-08-15,Jean,1.0,11955.96,Lucaa,Bahaa Blanca
2025-08-15,Jean,2.0,19861.53,Carlos,Bahaa Blanca
2025-08-15,Short,2.0,16933.52,Sofaa,Mar Del Plata
2025-08-15,Short,2.0,19400.67,Ana,Bahaa Blanca
2025-08-15,Remera,1.0,3830.21,Luz,Rosario
2025-08-15,Medias,2.0,14405.3,,Caba
2025-08-15,Gorra,1.0,7704.78,Mario,Bahaa Blanca
2025-08-15,Remera,2.0,13894.68,Juan,Rosario
2025-08-15,Campera,3.0,19534.49,Ana,Caba
2025-08-15,Zapatilla,3.0,4575.24,Lucaa,La Plata
2025-08-15,Remera,1.0,19515.15,Carlos,Bahaa Blanca
2025-08-15,Buzo,1.0,19133.23,Luz,Caba
2025-08-15,Buzo,3.0,16607.02,,Rosario
2025-08-15,Camisa,2.0,11731.02,Ana,Rosario
2025-08-15,Gorra,2.0,13055.02,Mario,Rosario
2025-08-15,Short,1.0,16135.08,Ana,Caba
2025-08-15,Medias,3.0,15745.02,Luz,Rosario
2025-08-15,Camisa,2.0,19082.61,Ana,La Plata
2025-08-15,Buzo,2.0,3494.51,Ana,Caba
2025-08-15,Short,2.0,15235.08,,Mar Del Plata
2025-08-15,Gorra,1.0,2165.15,Ana,Caba
2025-08-15,Zapatilla,1.0,10468.97,Mario,Caba
2025-08-15,Buzo,3.0,14389.1,Luz,Mar Del Plata
2025-08-15,Pantala3N,2.0,6880.84,Sofaa,La Plata
2025-08-15,Gorra,3.0,18571.38,Sofaa,La Plata
2025-08-15,Pantala3N,2.0,10154.03,Ana,Rosario
2025-08-15,Pantala3N,1.0,19221.56,Lucaa,Caba
2025-08-15,Jean,2.0,2698.6,Lucaa,Rosario
2025-08-15,Campera,3.0,6642.92,,La Plata
2025-08-15,Buzo,2.0,5655.88,Ana,Bahaa Blanca
2025-08-15,Camisa,3.0,17488.89,,Caba
2025-08-15,Jean,3.0,19561.79,,Mar Del Plata
2025-08-15,Buzo,2.0,12322.95,Juan,Bahaa Blanca
2025-08-15,Zapatilla,2.0,6087.51,Luz,Bahaa Blanca
2025-08-15,Jean,3.0,13334.57,Mario,Caba
2025-08-15,Camisa,2.0,7423.74,Carlos,Rosario
2025-08-15,Jean,1.0,18052.03,Carlos,La Plata
